alpha,xi,sigma,beta,primal_lr,dual_lr,lambda_max,dual_momentum,reset_lambda_per_outer,num_seeds,final_total_mean,final_total_std,final_upper_mean,final_upper_std,final_lower_mean,final_lower_std,final_max_constraint_mean,final_max_constraint_std,final_score_mean,final_score_std,tail_mean_total_mean,tail_mean_total_std,tail_mean_upper_mean,tail_mean_upper_std,tail_mean_lower_mean,tail_mean_lower_std,tail_mean_max_constraint_mean,tail_mean_max_constraint_std,tail_score_mean,tail_score_std,best_total_mean,best_total_std,best_upper_mean,best_upper_std,best_lower_mean,best_lower_std,best_max_constraint_mean,best_max_constraint_std,time_mean,time_std,method,status,error
0.001,0.0001,0.001,0.001,0.0001,0.0001,100.0,0.0,False,1,0.47048768401145935,0.0,0.21398857235908508,0.0,0.25649911165237427,0.0,1.7031885385513306,0.0,2.17367622256279,0.0,0.47048768401145935,0.0,0.21398857235908508,0.0,0.25649911165237427,0.0,1.7031885385513306,0.0,2.17367622256279,0.0,0.47048768401145935,0.0,0.21398857235908508,0.0,0.25649911165237427,0.0,1.7031885385513306,0.0,10.567415043711662,0.0,PD,ok,
0.001,0.001,0.001,0.001,0.0001,0.0001,100.0,0.0,False,1,0.4704877734184265,0.0,0.21398860216140747,0.0,0.25649917125701904,0.0,1.7031888961791992,0.0,2.1736766695976257,0.0,0.4704877734184265,0.0,0.21398860216140747,0.0,0.25649917125701904,0.0,1.7031888961791992,0.0,2.1736766695976257,0.0,0.4704877734184265,0.0,0.21398860216140747,0.0,0.25649917125701904,0.0,1.7031888961791992,0.0,10.903190445154905,0.0,PD,ok,
0.001,0.01,0.001,0.01,0.0001,0.0001,100.0,0.0,False,1,0.47048497200012207,0.0,0.21398860216140747,0.0,0.2564963698387146,0.0,1.703183889389038,0.0,2.17366886138916,0.0,0.47048497200012207,0.0,0.21398860216140747,0.0,0.2564963698387146,0.0,1.703183889389038,0.0,2.17366886138916,0.0,0.47048497200012207,0.0,0.21398860216140747,0.0,0.2564963698387146,0.0,1.703183889389038,0.0,10.840037975460291,0.0,PD,ok,
0.001,0.01,0.001,0.001,0.0001,0.0001,100.0,0.0,False,1,0.470488041639328,0.0,0.2139887809753418,0.0,0.2564992606639862,0.0,1.7031879425048828,0.0,2.173675984144211,0.0,0.470488041639328,0.0,0.2139887809753418,0.0,0.2564992606639862,0.0,1.7031879425048828,0.0,2.173675984144211,0.0,0.470488041639328,0.0,0.2139887809753418,0.0,0.2564992606639862,0.0,1.7031879425048828,0.0,10.805091192945838,0.0,PD,ok,
0.001,0.1,0.001,0.1,0.0001,0.0001,100.0,0.0,False,1,0.4704570770263672,0.0,0.2139890044927597,0.0,0.2564680576324463,0.0,1.703136920928955,0.0,2.1735939979553223,0.0,0.4704570770263672,0.0,0.2139890044927597,0.0,0.2564680576324463,0.0,1.703136920928955,0.0,2.1735939979553223,0.0,0.4704570770263672,0.0,0.2139890044927597,0.0,0.2564680576324463,0.0,1.703136920928955,0.0,10.860311588272452,0.0,PD,ok,
0.001,0.1,0.001,0.01,0.0001,0.0001,100.0,0.0,False,1,0.47048771381378174,0.0,0.21399015188217163,0.0,0.2564975619316101,0.0,1.7031811475753784,0.0,2.17366886138916,0.0,0.47048771381378174,0.0,0.21399015188217163,0.0,0.2564975619316101,0.0,1.7031811475753784,0.0,2.17366886138916,0.0,0.47048771381378174,0.0,0.21399015188217163,0.0,0.2564975619316101,0.0,1.7031811475753784,0.0,10.929232437163591,0.0,PD,ok,
0.001,0.1,0.001,0.001,0.0001,0.0001,100.0,0.0,False,1,0.47049081325531006,0.0,0.21399028599262238,0.0,0.2565005421638489,0.0,1.7031861543655396,0.0,2.1736769676208496,0.0,0.47049081325531006,0.0,0.21399028599262238,0.0,0.2565005421638489,0.0,1.7031861543655396,0.0,2.1736769676208496,0.0,0.47049081325531006,0.0,0.21399028599262238,0.0,0.2565005421638489,0.0,1.7031861543655396,0.0,10.79700515884906,0.0,PD,ok,
0.001,0.0001,0.01,0.1,0.0001,0.0001,100.0,0.0,False,1,0.4704659581184387,0.0,0.21400104463100433,0.0,0.2564649283885956,0.0,1.7031400203704834,0.0,2.173605978488922,0.0,0.4704659581184387,0.0,0.21400104463100433,0.0,0.2564649283885956,0.0,1.7031400203704834,0.0,2.173605978488922,0.0,0.4704659581184387,0.0,0.21400104463100433,0.0,0.2564649283885956,0.0,1.7031400203704834,0.0,10.589291639626026,0.0,PD,ok,
0.001,0.001,0.01,0.1,0.0001,0.0001,100.0,0.0,False,1,0.47046613693237305,0.0,0.2140011340379715,0.0,0.25646498799324036,0.0,1.7031400203704834,0.0,2.1736061573028564,0.0,0.47046613693237305,0.0,0.2140011340379715,0.0,0.25646498799324036,0.0,1.7031400203704834,0.0,2.1736061573028564,0.0,0.47046613693237305,0.0,0.2140011340379715,0.0,0.25646498799324036,0.0,1.7031400203704834,0.0,10.842400627210736,0.0,PD,ok,
0.001,0.01,0.01,0.1,0.0001,0.0001,100.0,0.0,False,1,0.47046634554862976,0.0,0.21400126814842224,0.0,0.2564650774002075,0.0,1.703139305114746,0.0,2.173605650663376,0.0,0.47046634554862976,0.0,0.21400126814842224,0.0,0.2564650774002075,0.0,1.703139305114746,0.0,2.173605650663376,0.0,0.47046634554862976,0.0,0.21400126814842224,0.0,0.2564650774002075,0.0,1.703139305114746,0.0,10.63143721036613,0.0,PD,ok,
0.001,0.0001,0.01,0.01,0.0001,0.0001,100.0,0.0,False,1,0.4704969525337219,0.0,0.2140025496482849,0.0,0.256494402885437,0.0,1.7031835317611694,0.0,2.1736804842948914,0.0,0.4704969525337219,0.0,0.2140025496482849,0.0,0.256494402885437,0.0,1.7031835317611694,0.0,2.1736804842948914,0.0,0.4704969525337219,0.0,0.2140025496482849,0.0,0.256494402885437,0.0,1.7031835317611694,0.0,10.600766632705927,0.0,PD,ok,
0.001,0.001,0.01,0.01,0.0001,0.0001,100.0,0.0,False,1,0.4704970121383667,0.0,0.2140025943517685,0.0,0.256494402885437,0.0,1.703183650970459,0.0,2.1736806631088257,0.0,0.4704970121383667,0.0,0.2140025943517685,0.0,0.256494402885437,0.0,1.703183650970459,0.0,2.1736806631088257,0.0,0.4704970121383667,0.0,0.2140025943517685,0.0,0.256494402885437,0.0,1.703183650970459,0.0,10.65407048817724,0.0,PD,ok,
0.001,0.0001,0.01,0.001,0.0001,0.0001,100.0,0.0,False,1,0.47050005197525024,0.0,0.21400272846221924,0.0,0.256497323513031,0.0,1.703188180923462,0.0,2.173688232898712,0.0,0.47050005197525024,0.0,0.21400272846221924,0.0,0.256497323513031,0.0,1.703188180923462,0.0,2.173688232898712,0.0,0.47050005197525024,0.0,0.21400272846221924,0.0,0.256497323513031,0.0,1.703188180923462,0.0,10.639639962464571,0.0,PD,ok,
0.001,0.001,0.01,0.001,0.0001,0.0001,100.0,0.0,False,1,0.47050005197525024,0.0,0.21400272846221924,0.0,0.256497323513031,0.0,1.7031877040863037,0.0,2.173687756061554,0.0,0.47050005197525024,0.0,0.21400272846221924,0.0,0.256497323513031,0.0,1.7031877040863037,0.0,2.173687756061554,0.0,0.47050005197525024,0.0,0.21400272846221924,0.0,0.256497323513031,0.0,1.7031877040863037,0.0,10.606628058478236,0.0,PD,ok,
0.001,0.01,0.01,0.01,0.0001,0.0001,100.0,0.0,False,1,0.47049716114997864,0.0,0.21400272846221924,0.0,0.2564944326877594,0.0,1.7031843662261963,0.0,2.173681527376175,0.0,0.47049716114997864,0.0,0.21400272846221924,0.0,0.2564944326877594,0.0,1.7031843662261963,0.0,2.173681527376175,0.0,0.47049716114997864,0.0,0.21400272846221924,0.0,0.2564944326877594,0.0,1.7031843662261963,0.0,10.886892691254616,0.0,PD,ok,
0.001,0.1,0.01,0.1,0.0001,0.0001,100.0,0.0,False,1,0.47046905755996704,0.0,0.21400272846221924,0.0,0.2564663290977478,0.0,1.7031371593475342,0.0,2.173606216907501,0.0,0.47046905755996704,0.0,0.21400272846221924,0.0,0.2564663290977478,0.0,1.7031371593475342,0.0,2.173606216907501,0.0,0.47046905755996704,0.0,0.21400272846221924,0.0,0.2564663290977478,0.0,1.7031371593475342,0.0,11.008125701919198,0.0,PD,ok,
0.001,0.01,0.01,0.001,0.0001,0.0001,100.0,0.0,False,1,0.47050023078918457,0.0,0.21400286257266998,0.0,0.2564973831176758,0.0,1.7031877040863037,0.0,2.1736879348754883,0.0,0.47050023078918457,0.0,0.21400286257266998,0.0,0.2564973831176758,0.0,1.7031877040863037,0.0,2.1736879348754883,0.0,0.47050023078918457,0.0,0.21400286257266998,0.0,0.2564973831176758,0.0,1.7031877040863037,0.0,10.912599242292345,0.0,PD,ok,
0.001,0.1,0.01,0.01,0.0001,0.0001,100.0,0.0,False,1,0.47049999237060547,0.0,0.2140042632818222,0.0,0.25649574398994446,0.0,1.7031803131103516,0.0,2.173680305480957,0.0,0.47049999237060547,0.0,0.2140042632818222,0.0,0.25649574398994446,0.0,1.7031803131103516,0.0,2.173680305480957,0.0,0.47049999237060547,0.0,0.2140042632818222,0.0,0.25649574398994446,0.0,1.7031803131103516,0.0,10.83484527375549,0.0,PD,ok,
0.001,0.1,0.01,0.001,0.0001,0.0001,100.0,0.0,False,1,0.470503032207489,0.0,0.21400439739227295,0.0,0.25649863481521606,0.0,1.7031842470169067,0.0,2.1736872792243958,0.0,0.470503032207489,0.0,0.21400439739227295,0.0,0.25649863481521606,0.0,1.7031842470169067,0.0,2.1736872792243958,0.0,0.470503032207489,0.0,0.21400439739227295,0.0,0.25649863481521606,0.0,1.7031842470169067,0.0,10.88908133842051,0.0,PD,ok,
0.001,0.001,0.1,0.1,0.0001,0.0001,100.0,0.0,False,1,0.47058701515197754,0.0,0.21414022147655487,0.0,0.25644680857658386,0.0,1.7031314373016357,0.0,2.1737184524536133,0.0,0.47058701515197754,0.0,0.21414022147655487,0.0,0.25644680857658386,0.0,1.7031314373016357,0.0,2.1737184524536133,0.0,0.47058701515197754,0.0,0.21414022147655487,0.0,0.25644680857658386,0.0,1.7031314373016357,0.0,10.851695072837174,0.0,PD,ok,
0.001,0.0001,0.1,0.1,0.0001,0.0001,100.0,0.0,False,1,0.4705870747566223,0.0,0.21414026618003845,0.0,0.25644680857658386,0.0,1.7031311988830566,0.0,2.173718273639679,0.0,0.4705870747566223,0.0,0.21414026618003845,0.0,0.25644680857658386,0.0,1.7031311988830566,0.0,2.173718273639679,0.0,0.4705870747566223,0.0,0.21414026618003845,0.0,0.25644680857658386,0.0,1.7031311988830566,0.0,10.597581064328551,0.0,PD,ok,
0.001,0.01,0.1,0.1,0.0001,0.0001,100.0,0.0,False,1,0.4705873727798462,0.0,0.21414043009281158,0.0,0.2564469277858734,0.0,1.703131079673767,0.0,2.1737184524536133,0.0,0.4705873727798462,0.0,0.21414043009281158,0.0,0.2564469277858734,0.0,1.703131079673767,0.0,2.1737184524536133,0.0,0.4705873727798462,0.0,0.21414043009281158,0.0,0.2564469277858734,0.0,1.703131079673767,0.0,10.877962730824947,0.0,PD,ok,
0.001,0.1,0.1,0.1,0.0001,0.0001,100.0,0.0,False,1,0.4705900549888611,0.0,0.21414189040660858,0.0,0.2564481794834137,0.0,1.7031266689300537,0.0,2.173716723918915,0.0,0.4705900549888611,0.0,0.21414189040660858,0.0,0.2564481794834137,0.0,1.7031266689300537,0.0,2.173716723918915,0.0,0.4705900549888611,0.0,0.21414189040660858,0.0,0.2564481794834137,0.0,1.7031266689300537,0.0,10.840622595511377,0.0,PD,ok,
0.001,0.0001,0.1,0.01,0.0001,0.0001,100.0,0.0,False,1,0.47062039375305176,0.0,0.21414484083652496,0.0,0.2564755380153656,0.0,1.7031753063201904,0.0,2.173795700073242,0.0,0.47062039375305176,0.0,0.21414484083652496,0.0,0.2564755380153656,0.0,1.7031753063201904,0.0,2.173795700073242,0.0,0.47062039375305176,0.0,0.21414484083652496,0.0,0.2564755380153656,0.0,1.7031753063201904,0.0,10.616191681474447,0.0,PD,ok,
0.001,0.001,0.1,0.01,0.0001,0.0001,100.0,0.0,False,1,0.4706205129623413,0.0,0.21414490044116974,0.0,0.2564755976200104,0.0,1.7031755447387695,0.0,2.173796057701111,0.0,0.4706205129623413,0.0,0.21414490044116974,0.0,0.2564755976200104,0.0,1.7031755447387695,0.0,2.173796057701111,0.0,0.4706205129623413,0.0,0.21414490044116974,0.0,0.2564755976200104,0.0,1.7031755447387695,0.0,10.622998733073473,0.0,PD,ok,
0.001,0.01,0.1,0.01,0.0001,0.0001,100.0,0.0,False,1,0.470620721578598,0.0,0.21414503455162048,0.0,0.25647568702697754,0.0,1.7031747102737427,0.0,2.1737954318523407,0.0,0.470620721578598,0.0,0.21414503455162048,0.0,0.25647568702697754,0.0,1.7031747102737427,0.0,2.1737954318523407,0.0,0.470620721578598,0.0,0.21414503455162048,0.0,0.25647568702697754,0.0,1.7031747102737427,0.0,10.998573645949364,0.0,PD,ok,
0.001,0.0001,0.1,0.001,0.0001,0.0001,100.0,0.0,False,1,0.47062376141548157,0.0,0.21414533257484436,0.0,0.2564784288406372,0.0,1.703178882598877,0.0,2.1738026440143585,0.0,0.47062376141548157,0.0,0.21414533257484436,0.0,0.2564784288406372,0.0,1.703178882598877,0.0,2.1738026440143585,0.0,0.47062376141548157,0.0,0.21414533257484436,0.0,0.2564784288406372,0.0,1.703178882598877,0.0,10.56276483554393,0.0,PD,ok,
0.001,0.001,0.1,0.001,0.0001,0.0001,100.0,0.0,False,1,0.4706237316131592,0.0,0.21414533257484436,0.0,0.2564783990383148,0.0,1.7031787633895874,0.0,2.1738024950027466,0.0,0.4706237316131592,0.0,0.21414533257484436,0.0,0.2564783990383148,0.0,1.7031787633895874,0.0,2.1738024950027466,0.0,0.4706237316131592,0.0,0.21414533257484436,0.0,0.2564783990383148,0.0,1.7031787633895874,0.0,10.69361720699817,0.0,PD,ok,
0.001,0.01,0.1,0.001,0.0001,0.0001,100.0,0.0,False,1,0.47062408924102783,0.0,0.2141454666852951,0.0,0.25647860765457153,0.0,1.7031790018081665,0.0,2.1738030910491943,0.0,0.47062408924102783,0.0,0.2141454666852951,0.0,0.25647860765457153,0.0,1.7031790018081665,0.0,2.1738030910491943,0.0,0.47062408924102783,0.0,0.2141454666852951,0.0,0.25647860765457153,0.0,1.7031790018081665,0.0,10.941489797085524,0.0,PD,ok,
0.001,0.1,0.1,0.01,0.0001,0.0001,100.0,0.0,False,1,0.4706234037876129,0.0,0.2141464352607727,0.0,0.2564769685268402,0.0,1.7031712532043457,0.0,2.1737946569919586,0.0,0.4706234037876129,0.0,0.2141464352607727,0.0,0.2564769685268402,0.0,1.7031712532043457,0.0,2.1737946569919586,0.0,0.4706234037876129,0.0,0.2141464352607727,0.0,0.2564769685268402,0.0,1.7031712532043457,0.0,10.812347128987312,0.0,PD,ok,
0.001,0.1,0.1,0.001,0.0001,0.0001,100.0,0.0,False,1,0.47062674164772034,0.0,0.21414688229560852,0.0,0.2564798593521118,0.0,1.7031760215759277,0.0,2.173802763223648,0.0,0.47062674164772034,0.0,0.21414688229560852,0.0,0.2564798593521118,0.0,1.7031760215759277,0.0,2.173802763223648,0.0,0.47062674164772034,0.0,0.21414688229560852,0.0,0.2564798593521118,0.0,1.7031760215759277,0.0,10.931266085244715,0.0,PD,ok,
0.001,0.1,0.1,0.1,0.0001,0.01,100.0,0.0,False,1,0.47462278604507446,0.0,0.2185961753129959,0.0,0.25602659583091736,0.0,1.7020319700241089,0.0,2.1766547560691833,0.0,0.47462278604507446,0.0,0.2185961753129959,0.0,0.25602659583091736,0.0,1.7020319700241089,0.0,2.1766547560691833,0.0,0.47462278604507446,0.0,0.2185961753129959,0.0,0.25602659583091736,0.0,1.7020319700241089,0.0,10.897959646768868,0.0,PD,ok,
0.001,0.01,0.1,0.1,0.0001,0.01,100.0,0.0,False,1,0.4746255576610565,0.0,0.2186025083065033,0.0,0.2560230493545532,0.0,1.7020357847213745,0.0,2.176661342382431,0.0,0.4746255576610565,0.0,0.2186025083065033,0.0,0.2560230493545532,0.0,1.7020357847213745,0.0,2.176661342382431,0.0,0.4746255576610565,0.0,0.2186025083065033,0.0,0.2560230493545532,0.0,1.7020357847213745,0.0,10.843351686373353,0.0,PD,ok,
0.001,0.001,0.1,0.1,0.0001,0.01,100.0,0.0,False,1,0.4746258854866028,0.0,0.21860317885875702,0.0,0.25602269172668457,0.0,1.7020361423492432,0.0,2.176662027835846,0.0,0.4746258854866028,0.0,0.21860317885875702,0.0,0.25602269172668457,0.0,1.7020361423492432,0.0,2.176662027835846,0.0,0.4746258854866028,0.0,0.21860317885875702,0.0,0.25602269172668457,0.0,1.7020361423492432,0.0,10.833588799461722,0.0,PD,ok,
0.001,0.0001,0.1,0.1,0.0001,0.01,100.0,0.0,False,1,0.474625825881958,0.0,0.2186032086610794,0.0,0.2560226321220398,0.0,1.702035903930664,0.0,2.176661729812622,0.0,0.474625825881958,0.0,0.2186032086610794,0.0,0.2560226321220398,0.0,1.702035903930664,0.0,2.176661729812622,0.0,0.474625825881958,0.0,0.2186032086610794,0.0,0.2560226321220398,0.0,1.702035903930664,0.0,10.606788081116974,0.0,PD,ok,
0.001,0.1,0.1,0.01,0.0001,0.01,100.0,0.0,False,1,0.4779338538646698,0.0,0.21908098459243774,0.0,0.25885286927223206,0.0,1.7059959173202515,0.0,2.1839297711849213,0.0,0.4779338538646698,0.0,0.21908098459243774,0.0,0.25885286927223206,0.0,1.7059959173202515,0.0,2.1839297711849213,0.0,0.4779338538646698,0.0,0.21908098459243774,0.0,0.25885286927223206,0.0,1.7059959173202515,0.0,10.737628625705838,0.0,PD,ok,
0.001,0.01,0.1,0.01,0.0001,0.01,100.0,0.0,False,1,0.47793662548065186,0.0,0.21908751130104065,0.0,0.2588491141796112,0.0,1.7059996128082275,0.0,2.1839362382888794,0.0,0.47793662548065186,0.0,0.21908751130104065,0.0,0.2588491141796112,0.0,1.7059996128082275,0.0,2.1839362382888794,0.0,0.47793662548065186,0.0,0.21908751130104065,0.0,0.2588491141796112,0.0,1.7059996128082275,0.0,10.941038883291185,0.0,PD,ok,
0.001,0.001,0.1,0.01,0.0001,0.01,100.0,0.0,False,1,0.4779369831085205,0.0,0.2190881222486496,0.0,0.2588488459587097,0.0,1.706000566482544,0.0,2.1839375495910645,0.0,0.4779369831085205,0.0,0.2190881222486496,0.0,0.2588488459587097,0.0,1.706000566482544,0.0,2.1839375495910645,0.0,0.4779369831085205,0.0,0.2190881222486496,0.0,0.2588488459587097,0.0,1.706000566482544,0.0,10.795746192336082,0.0,PD,ok,
0.001,0.0001,0.1,0.01,0.0001,0.01,100.0,0.0,False,1,0.4779369831085205,0.0,0.21908821165561676,0.0,0.25884878635406494,0.0,1.7060004472732544,0.0,2.183937430381775,0.0,0.4779369831085205,0.0,0.21908821165561676,0.0,0.25884878635406494,0.0,1.7060004472732544,0.0,2.183937430381775,0.0,0.4779369831085205,0.0,0.21908821165561676,0.0,0.25884878635406494,0.0,1.7060004472732544,0.0,10.594671277329326,0.0,PD,ok,
0.001,0.1,0.1,0.001,0.0001,0.01,100.0,0.0,False,1,0.4782654643058777,0.0,0.219129741191864,0.0,0.25913572311401367,0.0,1.7063902616500854,0.0,2.184655725955963,0.0,0.4782654643058777,0.0,0.219129741191864,0.0,0.25913572311401367,0.0,1.7063902616500854,0.0,2.184655725955963,0.0,0.4782654643058777,0.0,0.219129741191864,0.0,0.25913572311401367,0.0,1.7063902616500854,0.0,10.928722640499473,0.0,PD,ok,
0.001,0.01,0.1,0.001,0.0001,0.01,100.0,0.0,False,1,0.47826844453811646,0.0,0.2191362977027893,0.0,0.25913214683532715,0.0,1.7063932418823242,0.0,2.1846616864204407,0.0,0.47826844453811646,0.0,0.2191362977027893,0.0,0.25913214683532715,0.0,1.7063932418823242,0.0,2.1846616864204407,0.0,0.47826844453811646,0.0,0.2191362977027893,0.0,0.25913214683532715,0.0,1.7063932418823242,0.0,10.964909231290221,0.0,PD,ok,
0.001,0.001,0.1,0.001,0.0001,0.01,100.0,0.0,False,1,0.47826868295669556,0.0,0.21913696825504303,0.0,0.2591317296028137,0.0,1.7063933610916138,0.0,2.1846620440483093,0.0,0.47826868295669556,0.0,0.21913696825504303,0.0,0.2591317296028137,0.0,1.7063933610916138,0.0,2.1846620440483093,0.0,0.47826868295669556,0.0,0.21913696825504303,0.0,0.2591317296028137,0.0,1.7063933610916138,0.0,10.685328119434416,0.0,PD,ok,
0.001,0.0001,0.1,0.001,0.0001,0.01,100.0,0.0,False,1,0.47826868295669556,0.0,0.21913699805736542,0.0,0.25913169980049133,0.0,1.7063933610916138,0.0,2.1846620440483093,0.0,0.47826868295669556,0.0,0.21913699805736542,0.0,0.25913169980049133,0.0,1.7063933610916138,0.0,2.1846620440483093,0.0,0.47826868295669556,0.0,0.21913699805736542,0.0,0.25913169980049133,0.0,1.7063933610916138,0.0,10.593381368555129,0.0,PD,ok,
0.001,0.0001,0.001,0.1,0.01,0.001,100.0,0.0,False,1,0.24947187304496765,0.0,0.24911443889141083,0.0,0.00035742801264859736,0.0,3.5741803646087646,0.0,3.8236522376537323,0.0,0.24947187304496765,0.0,0.24911443889141083,0.0,0.00035742801264859736,0.0,3.5741803646087646,0.0,3.8236522376537323,0.0,0.24947187304496765,0.0,0.24911443889141083,0.0,0.00035742801264859736,0.0,3.5741803646087646,0.0,10.599215130321681,0.0,PD,ok,
0.001,0.0001,0.1,0.001,0.01,0.001,100.0,0.0,False,1,0.24947187304496765,0.0,0.24911443889141083,0.0,0.0003574308648239821,0.0,3.5742087364196777,0.0,3.8236806094646454,0.0,0.24947187304496765,0.0,0.24911443889141083,0.0,0.0003574308648239821,0.0,3.5742087364196777,0.0,3.8236806094646454,0.0,0.24947187304496765,0.0,0.24911443889141083,0.0,0.0003574308648239821,0.0,3.5742087364196777,0.0,10.625264720059931,0.0,PD,ok,
0.001,0.0001,0.1,0.01,0.01,0.001,100.0,0.0,False,1,0.24947187304496765,0.0,0.24911443889141083,0.0,0.0003574324073269963,0.0,3.5742242336273193,0.0,3.823696106672287,0.0,0.24947187304496765,0.0,0.24911443889141083,0.0,0.0003574324073269963,0.0,3.5742242336273193,0.0,3.823696106672287,0.0,0.24947187304496765,0.0,0.24911443889141083,0.0,0.0003574324073269963,0.0,3.5742242336273193,0.0,10.640111651271582,0.0,PD,ok,
0.001,0.0001,0.1,0.1,0.01,0.001,100.0,0.0,False,1,0.24947187304496765,0.0,0.24911443889141083,0.0,0.00035743138869293034,0.0,3.5742146968841553,0.0,3.823686569929123,0.0,0.24947187304496765,0.0,0.24911443889141083,0.0,0.00035743138869293034,0.0,3.5742146968841553,0.0,3.823686569929123,0.0,0.24947187304496765,0.0,0.24911443889141083,0.0,0.00035743138869293034,0.0,3.5742146968841553,0.0,10.58176037017256,0.0,PD,ok,
0.001,0.001,0.1,0.01,0.01,0.001,100.0,0.0,False,1,0.24947187304496765,0.0,0.24911443889141083,0.0,0.00035743057378567755,0.0,3.5733065605163574,0.0,3.822778433561325,0.0,0.24947187304496765,0.0,0.24911443889141083,0.0,0.00035743057378567755,0.0,3.5733065605163574,0.0,3.822778433561325,0.0,0.24947187304496765,0.0,0.24911443889141083,0.0,0.00035743057378567755,0.0,3.5733065605163574,0.0,10.736418437212706,0.0,PD,ok,
0.001,0.001,0.1,0.1,0.01,0.001,100.0,0.0,False,1,0.24947187304496765,0.0,0.24911443889141083,0.0,0.000357431941665709,0.0,3.5733206272125244,0.0,3.822792500257492,0.0,0.24947187304496765,0.0,0.24911443889141083,0.0,0.000357431941665709,0.0,3.5733206272125244,0.0,3.822792500257492,0.0,0.24947187304496765,0.0,0.24911443889141083,0.0,0.000357431941665709,0.0,3.5733206272125244,0.0,10.778997696004808,0.0,PD,ok,
0.001,0.01,0.1,0.1,0.01,0.001,100.0,0.0,False,1,0.24947187304496765,0.0,0.24911443889141083,0.0,0.000357431941665709,0.0,3.5643205642700195,0.0,3.813792437314987,0.0,0.24947187304496765,0.0,0.24911443889141083,0.0,0.000357431941665709,0.0,3.5643205642700195,0.0,3.813792437314987,0.0,0.24947187304496765,0.0,0.24911443889141083,0.0,0.000357431941665709,0.0,3.5643205642700195,0.0,10.885213513858616,0.0,PD,ok,
0.001,0.1,0.001,0.01,0.01,0.001,100.0,0.0,False,1,0.24947187304496765,0.0,0.24911443889141083,0.0,0.00035742801264859736,0.0,3.474280834197998,0.0,3.7237527072429657,0.0,0.24947187304496765,0.0,0.24911443889141083,0.0,0.00035742801264859736,0.0,3.474280834197998,0.0,3.7237527072429657,0.0,0.24947187304496765,0.0,0.24911443889141083,0.0,0.00035742801264859736,0.0,3.474280834197998,0.0,10.880269143730402,0.0,PD,ok,
0.001,0.1,0.001,0.1,0.01,0.001,100.0,0.0,False,1,0.24947187304496765,0.0,0.24911443889141083,0.0,0.0003574277216102928,0.0,3.4742777347564697,0.0,3.7237496078014374,0.0,0.24947187304496765,0.0,0.24911443889141083,0.0,0.0003574277216102928,0.0,3.4742777347564697,0.0,3.7237496078014374,0.0,0.24947187304496765,0.0,0.24911443889141083,0.0,0.0003574277216102928,0.0,3.4742777347564697,0.0,10.957265952602029,0.0,PD,ok,
0.001,0.1,0.01,0.1,0.01,0.001,100.0,0.0,False,1,0.24947187304496765,0.0,0.24911443889141083,0.0,0.00035742882755585015,0.0,3.474287748336792,0.0,3.7237596213817596,0.0,0.24947187304496765,0.0,0.24911443889141083,0.0,0.00035742882755585015,0.0,3.474287748336792,0.0,3.7237596213817596,0.0,0.24947187304496765,0.0,0.24911443889141083,0.0,0.00035742882755585015,0.0,3.474287748336792,0.0,10.965718561783433,0.0,PD,ok,
0.001,0.1,0.1,0.01,0.01,0.001,100.0,0.0,False,1,0.24947187304496765,0.0,0.24911443889141083,0.0,0.00035743057378567755,0.0,3.474306106567383,0.0,3.7237779796123505,0.0,0.24947187304496765,0.0,0.24911443889141083,0.0,0.00035743057378567755,0.0,3.474306106567383,0.0,3.7237779796123505,0.0,0.24947187304496765,0.0,0.24911443889141083,0.0,0.00035743057378567755,0.0,3.474306106567383,0.0,10.862850772216916,0.0,PD,ok,
